month,workspace_id,service,cost_usd
2026-04,ws-0066,compute,45.58
2025-09,ws-0133,ai_tokens,265.03
2026-05,ws-0077,storage,514.93
2024-06,ws-0099,ai_tokens,27.57
2026-02,ws-0045,storage,56.66
2024-07,ws-0015,storage,66.19
2025-04,ws-0029,compute,23.63
2024-08,ws-0102,egress,114.02
2025-09,ws-0102,egress,145.59
2024-04,ws-0090,egress,29.72
2025-07,ws-0059,ai_tokens,25.02
2024-03,ws-0090,compute,162.80
2024-08,ws-0074,storage,36.71
2024-12,ws-0008,storage,15.10
2026-03,ws-0038,storage,65.66
2024-10,ws-0067,ai_tokens,4.81
2026-03,ws-0127,egress,124.22
2024-08,ws-0017,storage,194.81
2025-07,ws-0052,storage,6.60
2025-10,ws-0040,storage,8.47
2024-06,ws-0084,compute,42.63
2026-01,ws-0107,egress,10.34
2025-07,ws-0001,egress,176.20
2026-03,ws-0134,egress,72.39
2025-09,ws-0061,egress,15.45
2026-03,ws-0116,compute,958.73
2024-02,ws-0045,storage,35.90
2026-05,ws-0105,compute,67.10
2024-12,ws-0082,storage,2.91
2024-11,ws-0133,egress,196.33
2025-06,ws-0062,compute,201.68
2025-09,ws-0128,egress,278.05
2025-10,ws-0019,egress,46.60
2025-10,ws-0047,ai_tokens,3.43
2024-12,ws-0130,storage,123.67
2025-04,ws-0107,egress,8.46
2025-11,ws-0123,compute,324.43
2025-05,ws-0134,egress,77.80
2026-02,ws-0105,storage,28.00
2025-11,ws-0110,compute,35.85
2025-11,ws-0028,compute,113.43
2024-04,ws-0058,egress,11.74
2024-06,ws-0047,ai_tokens,0.77
2025-10,ws-0061,storage,41.56
2024-08,ws-0135,storage,184.86
2024-08,ws-0072,storage,54.79
2026-06,ws-0064,egress,146.50
2026-03,ws-0034,compute,444.28
2026-04,ws-0003,compute,172.51
2025-11,ws-0013,compute,19.82
2026-04,ws-0046,ai_tokens,43.02
2025-08,ws-0090,egress,30.43
2026-06,ws-0077,storage,464.40
2025-01,ws-0070,compute,83.12
2024-01,ws-0059,storage,54.94
2025-05,ws-0105,egress,17.27
2025-11,ws-0062,ai_tokens,59.64
2025-04,ws-0135,egress,102.38
2024-05,ws-0130,storage,140.59
2025-05,ws-0129,egress,61.83
2025-06,ws-0029,egress,5.14
2025-04,ws-0134,egress,73.32
2026-03,ws-0060,egress,9.35
2024-12,ws-0112,ai_tokens,94.05
2024-02,ws-0080,egress,2.17
2024-02,ws-0122,egress,278.07
2025-08,ws-0041,compute,101.91
2024-08,ws-0044,storage,89.30
2024-01,ws-0080,egress,2.19
2026-03,ws-0100,ai_tokens,11.52
2024-08,ws-0127,ai_tokens,49.14
2024-11,ws-0130,storage,147.27
2025-09,ws-0002,egress,249.07
2026-06,ws-0032,compute,19.39
2025-03,ws-0096,compute,137.97
2025-07,ws-0126,storage,412.08
2025-05,ws-0086,compute,36.80
2024-02,ws-0038,compute,158.91
2026-01,ws-0068,compute,38.62
2025-07,ws-0054,storage,4.05
2025-02,ws-0029,storage,8.63
2025-11,ws-0040,ai_tokens,5.34
2025-09,ws-0121,egress,303.90
2026-04,ws-0084,storage,19.61
2025-12,ws-0133,storage,484.52
2025-02,ws-0041,compute,122.34
2025-12,ws-0068,ai_tokens,9.24
2026-03,ws-0118,storage,177.48
2025-02,ws-0005,ai_tokens,1.31
2025-02,ws-0013,ai_tokens,1.94
2025-04,ws-0058,ai_tokens,11.98
2025-04,ws-0082,ai_tokens,1.68
2025-12,ws-0012,storage,56.85
2025-05,ws-0064,egress,141.23
2025-08,ws-0016,egress,5.01
2026-06,ws-0075,ai_tokens,13.39
2025-08,ws-0015,egress,45.13
2026-06,ws-0088,ai_tokens,278.40
2025-11,ws-0031,ai_tokens,48.15
2024-06,ws-0048,ai_tokens,0.45
2026-04,ws-0083,egress,3.71
2025-11,ws-0005,ai_tokens,1.57
2024-01,ws-0062,egress,42.79
2024-10,ws-0067,compute,40.85
2024-03,ws-0128,compute,1471.06
2025-11,ws-0049,storage,4.71
2025-01,ws-0054,egress,2.30
2025-05,ws-0049,ai_tokens,2.45
2025-06,ws-0081,ai_tokens,1.83
2024-06,ws-0057,storage,22.38
2026-05,ws-0132,egress,85.06
2026-05,ws-0023,storage,21.19
2025-02,ws-0124,compute,1153.14
2024-06,ws-0038,compute,181.47
2025-02,ws-0117,egress,32.67
2024-04,ws-0082,storage,2.96
2024-08,ws-0086,egress,9.07
2025-06,ws-0101,ai_tokens,18.30
2024-10,ws-0134,egress,90.65
2025-07,ws-0002,ai_tokens,255.82
2024-03,ws-0013,egress,4.41
2025-08,ws-0079,ai_tokens,5.34
2025-12,ws-0039,egress,18.15
2024-01,ws-0102,storage,155.37
2025-05,ws-0060,ai_tokens,3.93
2025-09,ws-0132,egress,54.72
2025-08,ws-0084,ai_tokens,10.04
2025-02,ws-0074,ai_tokens,9.09
2025-01,ws-0134,compute,315.88
2024-07,ws-0008,egress,8.65
2026-04,ws-0042,storage,91.56
2026-02,ws-0069,egress,40.51
2026-04,ws-0108,ai_tokens,58.68
2024-04,ws-0012,compute,137.03
2025-07,ws-0043,ai_tokens,77.15
2025-10,ws-0132,ai_tokens,59.87
2025-08,ws-0066,storage,15.68
2026-02,ws-0134,egress,71.26
2026-05,ws-0006,storage,83.93
2024-02,ws-0133,egress,195.49
2025-04,ws-0031,ai_tokens,19.47
2025-03,ws-0096,storage,43.82
2026-05,ws-0117,egress,27.15
2026-02,ws-0111,compute,265.83
2025-01,ws-0026,compute,19.26
2024-06,ws-0096,storage,37.10
2026-06,ws-0051,egress,55.53
2025-12,ws-0090,egress,36.89
2026-05,ws-0022,ai_tokens,8.66
2025-11,ws-0050,egress,9.79
2025-08,ws-0096,ai_tokens,20.55
2025-01,ws-0081,ai_tokens,0.97
2025-01,ws-0061,ai_tokens,7.29
2025-08,ws-0098,egress,9.20
2024-04,ws-0082,egress,2.37
2025-04,ws-0044,storage,109.07
2024-11,ws-0082,storage,3.18
2024-06,ws-0122,storage,514.42
2024-10,ws-0047,storage,4.83
2025-01,ws-0085,ai_tokens,3.56
2024-08,ws-0118,storage,135.20
2026-06,ws-0053,ai_tokens,7.12
2026-06,ws-0014,storage,116.62
2026-03,ws-0021,compute,24.00
2025-03,ws-0069,egress,38.44
2026-03,ws-0048,compute,14.08
2024-08,ws-0096,ai_tokens,6.23
2026-05,ws-0062,egress,45.43
2026-04,ws-0046,egress,20.28
2025-02,ws-0126,storage,302.10
2024-05,ws-0135,compute,482.12
2025-12,ws-0112,storage,421.41
2026-01,ws-0005,ai_tokens,4.26
2024-08,ws-0134,ai_tokens,23.11
2025-09,ws-0006,ai_tokens,25.55
2024-06,ws-0028,ai_tokens,5.40
2026-05,ws-0054,compute,9.82
2026-04,ws-0052,compute,21.68
2025-03,ws-0079,storage,13.91
2024-11,ws-0124,egress,221.50
2025-10,ws-0005,ai_tokens,1.93
2024-11,ws-0048,storage,3.78
2024-02,ws-0058,compute,71.58
2026-05,ws-0051,compute,259.66
2024-08,ws-0123,egress,62.75
2024-09,ws-0059,ai_tokens,11.38
2024-07,ws-0117,ai_tokens,7.98
2025-03,ws-0135,ai_tokens,85.77
2025-08,ws-0064,storage,199.20
2024-10,ws-0034,compute,415.91
2025-12,ws-0065,ai_tokens,27.91
2024-08,ws-0015,ai_tokens,15.03
2026-01,ws-0080,ai_tokens,3.39
2025-10,ws-0064,storage,278.74
2025-09,ws-0110,egress,7.30
2026-05,ws-0126,storage,369.38
2025-03,ws-0084,egress,7.60
2026-04,ws-0107,compute,30.34
2024-09,ws-0049,ai_tokens,0.63
2025-06,ws-0001,compute,749.06
2026-04,ws-0103,egress,4.68
2024-06,ws-0132,compute,289.73
2025-07,ws-0002,storage,445.42
2025-07,ws-0108,ai_tokens,30.13
2025-08,ws-0128,compute,1272.12
2024-10,ws-0053,compute,10.33
2024-08,ws-0076,compute,66.38
2024-12,ws-0028,storage,30.45
2024-08,ws-0045,compute,108.47
2026-01,ws-0060,storage,17.70
2026-02,ws-0039,compute,60.97
2024-06,ws-0104,ai_tokens,14.45
2025-01,ws-0122,compute,1096.68
2026-03,ws-0095,egress,32.69
2026-01,ws-0048,ai_tokens,4.41
2025-08,ws-0007,ai_tokens,262.26
2026-04,ws-0014,storage,130.48
2024-07,ws-0035,compute,37.48
2024-06,ws-0026,storage,5.28
2025-10,ws-0101,egress,17.42
2025-10,ws-0029,compute,19.69
2025-03,ws-0047,egress,2.83
2024-02,ws-0103,storage,7.03
2025-01,ws-0026,ai_tokens,1.99
2026-05,ws-0007,compute,1072.07
2025-11,ws-0019,compute,212.94
2024-05,ws-0055,egress,33.37
2024-10,ws-0131,storage,287.30
2026-01,ws-0090,compute,136.98
2025-07,ws-0007,egress,269.12
2026-04,ws-0031,compute,189.03
2026-02,ws-0016,compute,28.25
2026-02,ws-0035,storage,22.16
2024-11,ws-0068,egress,11.67
2025-12,ws-0045,egress,26.89
2025-06,ws-0082,egress,2.34
2026-06,ws-0095,ai_tokens,43.47
2025-07,ws-0040,storage,9.72
2025-08,ws-0082,ai_tokens,1.64
2024-02,ws-0084,egress,9.55
2025-09,ws-0135,egress,130.86
2026-02,ws-0060,egress,8.70
2025-05,ws-0050,compute,37.22
2025-03,ws-0081,ai_tokens,1.22
2026-01,ws-0077,ai_tokens,167.08
2024-09,ws-0013,egress,5.31
2026-04,ws-0125,storage,170.31
2024-10,ws-0035,storage,18.89
2024-06,ws-0082,ai_tokens,0.64
2024-10,ws-0008,storage,13.27
2025-12,ws-0034,egress,114.81
2025-07,ws-0110,storage,14.47
2026-06,ws-0083,storage,7.95
2026-05,ws-0078,ai_tokens,54.04
2025-09,ws-0103,compute,26.20
2026-01,ws-0030,compute,39.82
2026-01,ws-0103,ai_tokens,7.98
2025-04,ws-0124,ai_tokens,175.72
2025-02,ws-0135,storage,186.67
2024-10,ws-0076,ai_tokens,6.47
2024-09,ws-0135,ai_tokens,25.79
2026-05,ws-0026,compute,20.08
2024-03,ws-0103,egress,5.70
2025-04,ws-0049,ai_tokens,1.95
2024-04,ws-0104,storage,81.48
2026-04,ws-0088,storage,183.35
2026-04,ws-0003,ai_tokens,61.56
2026-03,ws-0051,storage,100.36
2026-03,ws-0086,egress,9.01
2024-03,ws-0096,storage,34.28
2024-02,ws-0005,storage,2.58
2025-02,ws-0058,compute,72.91
2025-12,ws-0026,ai_tokens,5.13
2025-12,ws-0072,compute,231.42
2026-02,ws-0076,ai_tokens,29.18
2024-07,ws-0125,egress,54.84
2026-05,ws-0063,compute,17.30
2026-04,ws-0032,egress,3.93
2025-04,ws-0072,storage,86.30
2026-02,ws-0028,ai_tokens,20.23
2024-06,ws-0086,compute,30.80
2026-04,ws-0102,egress,129.43
2025-12,ws-0072,ai_tokens,33.39
2026-01,ws-0015,egress,48.01
2026-03,ws-0037,compute,156.13
2024-12,ws-0017,storage,172.14
2026-02,ws-0094,compute,30.89
2024-10,ws-0040,egress,4.55
2025-11,ws-0126,storage,305.02
2025-03,ws-0086,ai_tokens,5.86
2025-03,ws-0073,compute,33.49
2026-03,ws-0045,egress,29.95
2024-12,ws-0054,ai_tokens,0.85
2025-11,ws-0082,egress,2.40
2025-07,ws-0124,storage,502.65
2025-04,ws-0029,ai_tokens,1.72
2026-04,ws-0044,storage,104.56
2025-09,ws-0094,egress,6.63
2026-01,ws-0090,storage,54.51
2024-03,ws-0040,storage,7.13
2025-12,ws-0048,egress,2.65
2024-08,ws-0008,ai_tokens,1.98
2026-04,ws-0059,storage,84.05
2026-01,ws-0067,storage,16.03
2026-06,ws-0010,storage,6.04
2025-12,ws-0051,storage,107.46
2024-05,ws-0103,storage,8.85
2024-07,ws-0001,compute,823.09
2024-04,ws-0118,storage,132.88
2024-02,ws-0067,compute,46.89
2025-11,ws-0075,storage,15.61
2025-11,ws-0132,storage,117.00
2025-06,ws-0101,compute,112.23
2026-03,ws-0015,compute,195.40
2025-10,ws-0058,storage,31.66
2026-01,ws-0112,compute,877.82
2024-10,ws-0118,ai_tokens,35.49
2024-12,ws-0073,egress,6.94
2025-11,ws-0039,egress,17.00
2026-03,ws-0073,egress,7.99
2025-07,ws-0045,egress,31.71
2024-06,ws-0012,egress,28.53
2026-04,ws-0004,ai_tokens,27.72
2026-04,ws-0063,egress,3.20
2026-02,ws-0026,egress,3.81
2024-10,ws-0055,compute,109.36
2025-08,ws-0041,ai_tokens,23.61
2025-08,ws-0031,ai_tokens,23.62
2025-12,ws-0082,egress,2.09
2025-12,ws-0131,compute,799.46
2024-07,ws-0047,compute,13.41
2024-09,ws-0032,compute,19.00
2024-09,ws-0084,storage,10.85
2025-10,ws-0090,storage,56.89
2025-05,ws-0047,egress,2.44
2026-05,ws-0058,ai_tokens,33.74
2026-06,ws-0038,ai_tokens,45.10
2026-03,ws-0018,storage,76.81
2024-12,ws-0044,storage,116.79
2025-06,ws-0099,compute,821.71
2025-07,ws-0044,compute,302.67
2025-02,ws-0135,ai_tokens,56.74
2025-12,ws-0083,ai_tokens,4.66
2026-05,ws-0087,storage,189.28
2025-08,ws-0102,egress,159.69
2024-11,ws-0134,ai_tokens,35.79
2024-10,ws-0041,storage,45.60
2025-08,ws-0090,ai_tokens,20.25
2025-02,ws-0013,storage,8.14
2024-04,ws-0032,storage,4.17
2024-10,ws-0041,egress,23.65
2025-01,ws-0117,ai_tokens,12.92
2024-08,ws-0005,storage,3.30
2024-06,ws-0032,ai_tokens,0.90
2026-06,ws-0027,compute,30.05
2026-03,ws-0116,egress,217.74
2024-07,ws-0075,ai_tokens,2.33
2025-10,ws-0094,compute,20.53
2024-07,ws-0034,egress,109.28
2026-06,ws-0026,compute,15.13
2024-11,ws-0035,storage,14.37
2025-11,ws-0040,storage,8.36
2026-01,ws-0048,compute,13.06
2024-08,ws-0080,storage,4.06
2025-09,ws-0068,ai_tokens,6.14
2025-04,ws-0124,egress,217.64
2025-10,ws-0055,ai_tokens,25.73
2026-06,ws-0049,compute,13.63
2024-02,ws-0122,compute,1363.87
2024-08,ws-0134,storage,146.41
2024-08,ws-0016,compute,20.54
2025-07,ws-0044,ai_tokens,28.97
2025-12,ws-0064,ai_tokens,123.41
2025-05,ws-0061,storage,32.83
2025-08,ws-0131,ai_tokens,227.88
2026-05,ws-0069,compute,210.19
2024-05,ws-0118,egress,93.51
2025-09,ws-0104,egress,48.81
2024-08,ws-0081,compute,8.40
2026-01,ws-0007,storage,501.64
2024-08,ws-0104,storage,69.42
2025-06,ws-0102,storage,207.84
2024-06,ws-0034,egress,106.39
2025-10,ws-0034,egress,99.08
2026-05,ws-0025,egress,2.47
2026-06,ws-0103,storage,13.45
2025-11,ws-0026,compute,15.26
2026-06,ws-0105,compute,78.71
2026-02,ws-0021,storage,7.20
2024-06,ws-0017,compute,494.70
2025-06,ws-0028,storage,34.26
2024-12,ws-0008,ai_tokens,3.65
2025-11,ws-0044,egress,64.31
2026-02,ws-0108,egress,28.86
2025-10,ws-0020,ai_tokens,57.31
2026-02,ws-0133,egress,216.20
2025-10,ws-0007,compute,974.90
2026-02,ws-0132,egress,81.49
2024-03,ws-0090,storage,46.73
2026-06,ws-0081,ai_tokens,4.17
2025-10,ws-0048,storage,5.90
2026-05,ws-0050,storage,14.51
2024-09,ws-0040,ai_tokens,2.14
2024-10,ws-0008,egress,8.56
2025-02,ws-0133,egress,225.25
2024-02,ws-0124,compute,872.51
2025-08,ws-0012,egress,29.29
2026-02,ws-0127,compute,457.07
2026-03,ws-0076,storage,32.33
2026-06,ws-0034,egress,107.97
2025-01,ws-0035,egress,10.55
2024-11,ws-0045,ai_tokens,13.53
2026-05,ws-0019,storage,108.35
2024-08,ws-0084,ai_tokens,2.35
2025-09,ws-0126,egress,188.02
2025-12,ws-0111,ai_tokens,73.69
2025-12,ws-0032,egress,4.33
2025-12,ws-0128,egress,241.50
2024-09,ws-0029,ai_tokens,1.55
2024-12,ws-0094,storage,8.86
2026-06,ws-0131,compute,909.11
2026-04,ws-0072,compute,183.66
2025-09,ws-0129,storage,128.90
2026-06,ws-0126,storage,437.18
2024-04,ws-0094,egress,4.66
2024-04,ws-0099,compute,773.24
2024-05,ws-0031,storage,46.53
2025-08,ws-0028,storage,47.26
2024-12,ws-0096,storage,42.00
2025-03,ws-0058,egress,13.91
2024-11,ws-0008,storage,11.99
2026-02,ws-0118,ai_tokens,163.44
2025-10,ws-0043,egress,108.38
2025-11,ws-0118,egress,73.36
2024-11,ws-0133,ai_tokens,104.87
2024-08,ws-0090,egress,35.36
2024-01,ws-0101,storage,35.34
2025-11,ws-0105,storage,25.70
2024-02,ws-0126,compute,830.59
2024-11,ws-0054,ai_tokens,0.70
2026-06,ws-0110,ai_tokens,17.80
2024-04,ws-0066,compute,52.21
2025-07,ws-0104,egress,46.45
2024-06,ws-0112,egress,146.44
2024-08,ws-0068,compute,53.40
2024-01,ws-0012,compute,180.69
2024-11,ws-0048,egress,3.16
2026-03,ws-0112,storage,396.18
2025-08,ws-0005,storage,3.31
2025-03,ws-0026,storage,5.90
2026-02,ws-0031,storage,68.32
2026-01,ws-0122,storage,710.86
2025-10,ws-0134,storage,127.52
2024-08,ws-0107,egress,9.53
2026-04,ws-0090,compute,122.79
2025-03,ws-0068,egress,8.02
2024-07,ws-0048,compute,11.06
2026-05,ws-0052,compute,23.78
2024-05,ws-0094,egress,4.87
2024-07,ws-0122,ai_tokens,93.59
2024-01,ws-0086,storage,9.44
2026-04,ws-0103,ai_tokens,6.70
2024-09,ws-0067,ai_tokens,2.24
2025-04,ws-0133,storage,429.35
2026-02,ws-0107,storage,20.32
2026-03,ws-0103,egress,5.40
2026-04,ws-0065,compute,170.91
2026-03,ws-0017,ai_tokens,190.65
2025-09,ws-0041,storage,44.21
2025-04,ws-0017,ai_tokens,96.70
2025-07,ws-0127,ai_tokens,119.45
2025-04,ws-0026,ai_tokens,1.59
2024-06,ws-0125,storage,102.07
2025-01,ws-0001,egress,169.82
2025-07,ws-0086,compute,30.51
2026-06,ws-0030,ai_tokens,27.35
2024-12,ws-0070,ai_tokens,9.10
2025-05,ws-0064,storage,262.22
2024-03,ws-0131,compute,731.84
2026-01,ws-0047,ai_tokens,5.00
2024-12,ws-0128,storage,574.56
2026-05,ws-0002,compute,1043.91
2026-01,ws-0085,storage,18.40
2025-08,ws-0052,egress,3.65
2025-12,ws-0059,compute,181.19
2024-06,ws-0075,storage,17.60
2026-06,ws-0088,storage,238.26
2024-07,ws-0038,ai_tokens,6.44
2025-11,ws-0058,compute,69.09
2025-02,ws-0134,egress,66.99
2025-12,ws-0076,egress,16.17
2024-10,ws-0072,compute,157.71
2024-06,ws-0122,egress,242.21
2026-06,ws-0070,storage,41.96
2025-04,ws-0026,compute,17.12
2024-11,ws-0107,egress,7.53
2025-10,ws-0067,ai_tokens,13.29
2026-05,ws-0037,ai_tokens,48.52
2024-03,ws-0054,egress,2.60
2026-06,ws-0098,ai_tokens,12.85
2024-01,ws-0134,storage,93.10
2024-12,ws-0107,storage,16.44
2025-10,ws-0020,compute,215.93
2026-02,ws-0034,egress,96.52
2026-05,ws-0036,storage,7.99
2024-11,ws-0096,ai_tokens,7.95
2025-03,ws-0085,ai_tokens,3.46
2026-02,ws-0020,ai_tokens,88.88
2024-11,ws-0101,compute,103.63
2025-12,ws-0086,egress,8.55
2025-05,ws-0029,ai_tokens,1.97
2024-05,ws-0101,egress,21.29
2025-07,ws-0084,ai_tokens,8.54
2024-05,ws-0104,compute,169.64
2026-02,ws-0013,ai_tokens,7.64
2026-05,ws-0005,storage,4.50
2025-11,ws-0016,egress,7.17
2024-03,ws-0067,compute,44.33
2025-04,ws-0058,compute,57.45
2025-07,ws-0006,storage,92.95
2025-03,ws-0133,storage,414.45
2025-07,ws-0108,storage,64.53
2025-08,ws-0072,storage,64.65
2025-02,ws-0051,ai_tokens,32.07
2025-10,ws-0045,compute,121.45
2026-03,ws-0079,compute,31.65
2026-03,ws-0035,egress,11.24
2026-04,ws-0124,ai_tokens,543.10
2024-07,ws-0044,compute,210.20
2024-07,ws-0053,ai_tokens,0.68
2026-06,ws-0009,compute,13.36
2025-11,ws-0045,ai_tokens,32.40
2024-05,ws-0101,compute,90.94
2024-03,ws-0134,compute,358.20
2026-05,ws-0122,compute,1140.61
2024-07,ws-0061,ai_tokens,5.53
2024-03,ws-0123,egress,49.08
2025-01,ws-0126,storage,305.01
2026-04,ws-0041,ai_tokens,46.68
2024-01,ws-0034,egress,79.70
2026-01,ws-0020,ai_tokens,49.83
2025-11,ws-0069,egress,36.29
2025-07,ws-0134,storage,132.88
2024-04,ws-0128,egress,228.28
2024-06,ws-0073,egress,6.22
2026-01,ws-0076,egress,18.79
2025-09,ws-0053,storage,3.68
2024-04,ws-0127,compute,584.21
2024-05,ws-0122,storage,516.76
2024-09,ws-0090,ai_tokens,14.49
2024-06,ws-0012,ai_tokens,10.55
2025-09,ws-0016,egress,7.33
2025-02,ws-0135,compute,685.08
2025-09,ws-0049,egress,2.73
2025-09,ws-0050,compute,38.75
2025-06,ws-0017,egress,162.34
2025-10,ws-0111,ai_tokens,69.93
2025-02,ws-0123,compute,251.31
2026-04,ws-0104,ai_tokens,66.65
2026-02,ws-0012,storage,74.34
2025-08,ws-0135,egress,102.50
2025-10,ws-0118,ai_tokens,91.48
2026-03,ws-0035,storage,17.60
2026-05,ws-0048,storage,5.40
2025-03,ws-0099,storage,301.32
2025-03,ws-0123,compute,349.86
2025-09,ws-0012,ai_tokens,43.48
2026-02,ws-0035,compute,35.93
2024-11,ws-0126,storage,366.03
2024-06,ws-0059,ai_tokens,6.04
2025-09,ws-0084,compute,30.64
2024-03,ws-0066,compute,50.74
2024-08,ws-0086,ai_tokens,2.93
2026-06,ws-0029,storage,7.82
2026-01,ws-0073,compute,25.83
2024-10,ws-0057,storage,20.02
2026-06,ws-0074,storage,48.76
2026-03,ws-0116,ai_tokens,296.01
2024-01,ws-0130,compute,342.72
2024-07,ws-0076,compute,65.33
2024-04,ws-0080,egress,2.41
2024-11,ws-0128,egress,349.71
2026-05,ws-0072,ai_tokens,116.57
2026-02,ws-0030,ai_tokens,11.90
2024-07,ws-0054,compute,12.13
2026-02,ws-0058,ai_tokens,14.45
2024-01,ws-0033,egress,60.73
2024-10,ws-0079,egress,7.61
2024-05,ws-0061,egress,14.41
2024-12,ws-0094,ai_tokens,1.93
2026-06,ws-0085,storage,20.52
2024-01,ws-0015,storage,64.71
2024-09,ws-0118,storage,152.62
2026-03,ws-0008,compute,37.94
2025-06,ws-0047,egress,2.37
2026-04,ws-0001,ai_tokens,377.79
2024-08,ws-0129,storage,84.07
2025-03,ws-0053,compute,11.13
2025-02,ws-0038,ai_tokens,24.70
2025-03,ws-0051,egress,37.60
2024-11,ws-0041,storage,42.36
2025-07,ws-0034,storage,165.26
2024-03,ws-0129,compute,298.57
2026-04,ws-0041,storage,65.01
2024-04,ws-0049,compute,13.69
2025-06,ws-0084,compute,44.75
2026-01,ws-0019,compute,272.18
2026-05,ws-0008,compute,46.86
2026-06,ws-0059,storage,81.05
2026-05,ws-0126,ai_tokens,437.55
2025-08,ws-0069,egress,38.57
2025-09,ws-0013,ai_tokens,3.86
2026-03,ws-0108,egress,35.46
2026-03,ws-0039,ai_tokens,16.47
2025-12,ws-0048,compute,10.83
2026-02,ws-0133,ai_tokens,367.33
2026-03,ws-0055,compute,148.39
2025-07,ws-0103,storage,8.36
2025-12,ws-0064,compute,585.06
2025-06,ws-0101,egress,25.03
2025-04,ws-0084,ai_tokens,3.10
2026-01,ws-0059,ai_tokens,56.07
2025-05,ws-0135,storage,210.74
2026-05,ws-0127,ai_tokens,280.11
2024-12,ws-0047,compute,12.06
2025-12,ws-0102,compute,587.52
2025-09,ws-0018,compute,155.58
2025-01,ws-0123,compute,346.04
2025-06,ws-0050,compute,40.30
2026-02,ws-0106,ai_tokens,22.85
2026-04,ws-0021,egress,5.20
2025-06,ws-0066,storage,16.64
2024-07,ws-0040,storage,8.36
2026-01,ws-0084,storage,19.26
2025-09,ws-0106,storage,25.18
2026-04,ws-0034,storage,209.25
2024-04,ws-0058,compute,68.65
2025-03,ws-0112,ai_tokens,123.03
2025-04,ws-0086,storage,16.61
2024-03,ws-0134,storage,110.44
2026-06,ws-0033,storage,129.73
2024-05,ws-0082,egress,1.77
2024-11,ws-0013,egress,4.22
2025-05,ws-0131,egress,228.83
2026-04,ws-0045,storage,68.97
2025-11,ws-0111,egress,55.86
2024-05,ws-0048,compute,11.95
2024-11,ws-0129,ai_tokens,19.95
2025-10,ws-0134,ai_tokens,82.93
2026-03,ws-0069,egress,42.96
2026-04,ws-0071,ai_tokens,29.69
2026-06,ws-0060,egress,9.77
2024-02,ws-0045,egress,31.53
2025-04,ws-0031,storage,53.74
2025-03,ws-0028,ai_tokens,11.47
2025-06,ws-0121,ai_tokens,247.34
2025-12,ws-0016,storage,11.22
2026-04,ws-0030,storage,23.90
2025-06,ws-0077,ai_tokens,153.35
2025-09,ws-0131,compute,679.72
2024-11,ws-0099,storage,350.24
2026-05,ws-0031,compute,143.40
2026-01,ws-0117,compute,108.51
2026-06,ws-0125,compute,364.04
2026-03,ws-0014,storage,126.10
2024-03,ws-0094,egress,6.00
2026-06,ws-0119,compute,50.98
2025-02,ws-0123,ai_tokens,25.35
2025-08,ws-0094,egress,4.65
2025-05,ws-0058,ai_tokens,13.29
2025-07,ws-0051,compute,215.63
2024-11,ws-0070,compute,96.16
2025-09,ws-0054,storage,5.02
2024-03,ws-0101,compute,91.77
2024-04,ws-0066,storage,15.82
2024-01,ws-0053,storage,3.73
2024-03,ws-0121,storage,335.71
2025-02,ws-0090,ai_tokens,11.95
2024-10,ws-0061,compute,73.83
2025-03,ws-0070,ai_tokens,8.14
2025-07,ws-0099,storage,271.31
2024-06,ws-0015,storage,69.57
2024-05,ws-0008,compute,29.39
2025-05,ws-0048,storage,4.48
2025-04,ws-0060,egress,7.82
2025-11,ws-0015,compute,249.31
2025-04,ws-0120,ai_tokens,17.87
2024-06,ws-0044,compute,304.90
2026-03,ws-0062,egress,51.76
2025-10,ws-0027,storage,10.19
2026-05,ws-0065,storage,74.25
2025-08,ws-0063,ai_tokens,3.00
2025-06,ws-0050,storage,14.99
2026-05,ws-0082,egress,2.57
2026-03,ws-0103,storage,9.70
2025-08,ws-0081,compute,9.92
2024-04,ws-0122,compute,1416.09
2025-03,ws-0099,ai_tokens,102.01
2025-07,ws-0043,egress,131.44
2024-10,ws-0012,storage,49.63
2025-04,ws-0127,ai_tokens,87.88
2025-09,ws-0027,storage,12.02
2024-07,ws-0066,egress,9.53
2025-06,ws-0055,storage,64.38
2025-04,ws-0103,egress,4.61
2025-07,ws-0103,egress,5.92
2025-09,ws-0121,storage,576.19
2025-11,ws-0077,storage,500.23
2025-03,ws-0001,ai_tokens,107.28
2026-04,ws-0038,ai_tokens,48.41
2026-02,ws-0071,ai_tokens,32.37
2024-12,ws-0017,egress,128.95
2026-05,ws-0102,ai_tokens,326.13
2026-01,ws-0008,egress,9.67
2024-03,ws-0073,egress,5.51
2025-06,ws-0094,egress,5.24
2024-04,ws-0045,storage,47.24
2024-06,ws-0123,egress,58.07
2024-03,ws-0072,compute,166.07
2026-06,ws-0067,compute,43.55
2026-06,ws-0016,ai_tokens,16.60
2025-12,ws-0099,storage,309.41
2026-06,ws-0055,ai_tokens,71.13
2024-10,ws-0041,ai_tokens,5.69
2024-02,ws-0094,compute,22.01
2025-08,ws-0047,storage,5.57
2025-03,ws-0026,ai_tokens,1.36
2026-02,ws-0109,egress,8.86
2025-12,ws-0006,storage,74.84
2025-01,ws-0043,storage,189.82
2025-03,ws-0038,storage,61.69
2024-02,ws-0122,storage,349.05
2025-05,ws-0072,ai_tokens,17.16
2025-04,ws-0053,compute,8.92
2024-05,ws-0026,storage,6.40
